neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
De Baarsjes - Oud-West,Entire home/apt,108,2,0,,1,0,0,"The area features Bieb, a public bookcase, alongside Tandarts Tanis, a dentist."
Centrum-West,Entire home/apt,105,1,5,1.32,1,10,5,"The area features hospitality options including the hotels Mr Jordaan and De Nieuwe Lelie, alongside the beauty salon van Ilse. A picnic table is also available for outdoor use."
De Baarsjes - Oud-West,Entire home/apt,100,7,2,0.49,1,8,2,The area features a convenience store at Mini Mix (Russian Store) and a playground.
Oostelijk Havengebied - Indische Buurt,Entire home/apt,600,3,0,,1,3,0,"The area features the Jachthaven Piet Hein marina and the Keesje Brijdeplantsoen park. The Pythonbrug is a notable landmark, serving as a distinctive bridge that connects the surrounding waterfront."
Centrum-West,Entire home/apt,200,3,2,0.51,1,34,2,"The area features dining and confectionery options such as Il Panorama and Bakkerij Andere Koek, alongside retail shops including The Pelican Studio, Di-Ann, and Bas Optiek. The neighborhood is anchored by the Dam, a historic central square that serves as a major landmark and focal point for the city, and includes lodging at Di-Ann City Centre Hotel, Hotel de Westertoren, La Belle Vue, and Sharm Hotel."
Watergraafsmeer,Private room,62,2,23,5.66,1,57,23,The surroundings feature a garden and a picnic table.
Centrum-West,Private room,99,2,0,,4,0,0,"The area features diverse dining and nightlife options such as Angus Steak House, Bagels Sandwich Village, Casa del Toro, De Spaanse Ruiter, Made in Sud, Verona, and De Denneboom, alongside cafes like Moussaïque. Retail and services include INK Hotel Amsterdam, Xplore Hostel Amsterdam, The Highlander, KILLACUTZ Records, Oh You Pretty Things, Watchme Amsterdam, Vitamin Advice Shop, Cannabis Seed Bank, Boudewijn Veltman, Luggage Depot, and two hairdressers."
Bos en Lommer,Entire home/apt,100,4,0,,1,0,0,"The area features a variety of dining options including Aytaco, Kahvealti, Lezzet Grillroom, and Cafe 't Lommertje, alongside daily essentials from Slagerij Beyaz Saray, Odin, SIMO, Etos, Primera, and De Prijshamer. Personal care services are provided by Cinderella and Sorti Beatycenter."
Westerpark,Entire home/apt,225,3,4,1.28,1,38,4,"The area features the Frederik Hendrikplantsoen, a local park that serves as a central green space for the neighborhood. Nearby amenities include the Cartesius Lyceum, which functions as the local school."
De Pijp - Rivierenbuurt,Private room,127,2,4,2.5,1,355,4,"The area features cultural and spiritual landmarks, including the arts centre Cultuurhuis Diamantslijperij and the place of worship Theosophische Vereniging. These sites serve as local hubs for community engagement and philosophical study."
Bos en Lommer,Entire home/apt,279,4,0,,1,6,0,The surroundings feature a playground and a garden.
Centrum-Oost,Entire home/apt,155,3,5,1.38,1,0,5,The area features a playground.
Bijlmer-Oost,Entire home/apt,179,1,5,1.39,1,0,5,"The area features recreational spaces including Professor Joop van Stigtpark, a park that serves as a central green space, alongside the school Wereldwijs."
Slotervaart,Private room,49,2,7,1.88,1,86,7,"The area features the Herdenkingskerk, a place of worship, alongside the Raammannetjes artwork. These sites serve as local cultural landmarks that define the character of the surroundings."
Oud-Oost,Entire home/apt,114,1,5,3.13,2,6,5,The area features a garden and a table tennis pitch.
Centrum-Oost,Private room,60,1,5,1.34,20,0,5,"The area features dining and nightlife options including Fantasia Trattoria, Grand Café DeLaMar, La Bohème, and Milk. Cultural life is centered around DeLaMar, Internationaal Theater Amsterdam, and Melkweg, which are prominent theatres and venues that serve as major hubs for performing arts and live entertainment."
De Baarsjes - Oud-West,Entire home/apt,70,2,4,1.54,1,1,4,"The area features the park Caspar Flickhof, which serves as a local green space for the neighborhood."
Centrum-West,Private room,374,1,3,3.0,2,66,3,"The area features the Bluescafé Maloe Melo for nightlife and the Busstation Elandsgracht, which serves as a key transit hub for the neighborhood. You will also find an Esso station nearby for fuel needs."
Bijlmer-Centrum,Entire home/apt,188,2,4,2.11,1,363,4,"The surroundings feature outdoor recreational amenities including a picnic table, a picnic site, and a bbq."
Centrum-Oost,Entire home/apt,75,7,0,,22,265,0,"The area features a mix of nightlife and cultural venues such as Melkweg, Milk, DeLaMar, and Lux, alongside dining at Bar Weber. Accommodations include Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, and Weber Studios. Melkweg and DeLaMar are prominent cultural landmarks that serve as major hubs for live music and theatrical performances in the city."
De Baarsjes - Oud-West,Private room,45,1,6,2.73,2,359,6,"The area features dining at Café Cook and the historic Jeruzalemkerk, a landmark place of worship known for its distinct architecture. Outdoor recreation is also available nearby with a playground, soccer pitch, and garden."
Westerpark,Entire home/apt,125,3,0,,1,0,0,"The area features a marina with Staverno and a boat rental service at Sloepdelen.nl, complemented by a garden and picnic table area that includes the artwork Why not."
Centrum-West,Entire home/apt,225,2,2,1.18,1,5,2,"The area features a variety of dining options including Bella Regina, Castillo, La Casa Di Angelo, Maya, Senses by Lard Bertelsen, Restaurant Shiva, Memories of India, and Regular & Jack, alongside nightlife spots like Bar Bacán, Café Bar De Duivel, Door 74, and Feijoa. You will also find The Albus hotel, Aurora Kontakt B.V. electronics, and Free I Coffeeshop nearby."
Centrum-West,Entire home/apt,188,4,4,2.4,1,25,4,"The area features a variety of dining options including Omelegg, Raïnaraï, Hinata, Terre Lente, De Anjelier, Delicious Food, and SLA, alongside retail shops such as Island Bookstore, Mechanisch Speelgoed, Anno Design, Lavendula, Ralph Optiek, and World of Nix. Essential services and cultural spots include De Gouden Schaar, The Clean Brothers Wasserette, and the gallery Marion Bloem."
Oud-Oost,Entire home/apt,214,7,1,1.0,1,50,1,"The area features Amsterdental, which provides dental care services."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,99,4,2,2.0,1,341,2,The area features a garden.
Oud-Noord,Entire home/apt,120,7,0,,1,281,0,There are no specific places listed to describe.
Buitenveldert - Zuidas,Entire home/apt,148,3,0,,1,0,0,"The area features Cheider, a college that serves as a local educational institution, alongside a playground."
Watergraafsmeer,Entire home/apt,175,2,2,2.0,1,28,2,"The surroundings feature recreational spaces including a playground, a garden, a soccer pitch, and a public bookcase."
De Pijp - Rivierenbuurt,Entire home/apt,275,7,0,,1,41,0,"The area features dining options including Pasta e Pizza, Saravanaa Bhavan, and Tsunarié, alongside retail and services like De Sleutelkluis, Home Couture by Bernie, Kidzz Eyezz, and TrainMore. The Albert Cuyp-markt is a prominent local landmark and market that serves as a central hub for the neighborhood, complemented by cultural spaces such as Huis van Iemand Anders."
Centrum-West,Entire home/apt,395,3,0,,6,95,0,"The area features dining options like Pancakes Amsterdam, Haringkar de Gigant, and Cheese Store, alongside services such as Thejo's Bloemen, Stromma, and Tours & Tickets. Notable landmarks include the Anne Frank house, which offers historical insight into the city, as well as the Westerkerk and its iconic Westertoren, a significant architectural site overlooking the neighborhood."
Zuid,Entire home/apt,175,3,2,1.67,1,0,2,"The area features dining options including Asian Flavours and Swagat, alongside a butcher at Ton van Schaick. You will also find a bar at Baut and a garden, providing a mix of culinary and leisure spaces."
Noord-West,Entire home/apt,68,14,0,,1,59,0,The area features a garden.
De Baarsjes - Oud-West,Private room,78,2,10,8.57,1,290,10,"The area features dining options including Pizza Amsterdam, Sotto Zero, and Teds place, alongside retail at Little Plant Pantry. Local amenities also include the public bookcase, the supermarket, and the medical facility DC Klinieken."
Bos en Lommer,Entire home/apt,240,6,0,,1,155,0,"The area features green spaces including Erasmuspark, which serves as a local park and a central outdoor gathering spot for the neighborhood."
Bos en Lommer,Entire home/apt,120,2,0,,1,259,0,"The area features recreational spaces including a garden, a soccer pitch, and a playground. Tijl Uilenspiegelschool serves as the local school."
Zuid,Private room,149,1,0,,6,271,0,"The area features dining and retail options including Momo, Srikandi, Tea Kee, and G-Star Raw. Accommodations are available at Hotel Cornelisz and Park Centraal."
Zuid,Private room,416,1,0,,6,76,0,"The area features dining and cafes such as Momo, Srikandi, and Tea Kee, alongside retail options like G-Star Raw. Accommodations in the vicinity include Hotel Cornelisz and Park Centraal."
Centrum-Oost,Entire home/apt,75,7,1,1.0,22,254,1,"The area features a mix of nightlife and cultural venues including Melkweg, Lux, Milk, and the theatre DeLaMar. Accommodations such as Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, and Weber Studios are situated alongside Bar Weber."
Watergraafsmeer,Entire home/apt,476,2,0,,1,46,0,The area is defined by a garden.
De Pijp - Rivierenbuurt,Entire home/apt,105,5,0,,1,8,0,"The area features educational institutions including 9e Montessorischool De Scholekster and College ZUYD, alongside the place of worship Shri Vishnu Mandir."
Zuid,Entire home/apt,180,4,0,,1,218,0,"The area features a garden, a park, and a public bookcase."
Centrum-Oost,Entire home/apt,500,3,0,,1,78,0,The area features dining at Bouchon du Centre and nightlife at Soda. The Black Beauty serves as a local hotel.
Westerpark,Entire home/apt,121,2,0,,1,16,0,"The area features green space, including Bilderdijkpark, which serves as a local park and garden for outdoor recreation."
Centrum-West,Entire home/apt,250,2,0,,1,38,0,"The area features a variety of dining options including Saint-Jean, Leauf, Bagelboy, Snackbar Aggie, Erdim, Louman, Luna, and Som Tam Thai, alongside food retailers like the butcher and greengrocer. Cultural and essential services are represented by Kersgallery, the marketplace Lindenmarkt, which is a well-known local market central to the neighborhood's character, and Dierenkliniek de Jordaan."
Centrum-West,Entire home/apt,400,1,1,1.0,1,339,1,The surroundings are defined by the hotel Pulitzer.
Centrum-West,Entire home/apt,396,1,1,1.0,7,329,1,"The area features a variety of nightlife and entertainment venues including Bananenbar, Black Tiger Bar, Cafe Pleinzicht, New Castle Bar, Old Sailor, Excalibur, and Grill-Bar Baby, alongside dining options like American Bar-bq, Anco, and Baba Kebab. Notable landmarks include de Wallen, a historic district known for its unique character, and museums such as Erotisch Museum and Red Light Secrets, which provide historical context to the neighborhood."
De Baarsjes - Oud-West,Entire home/apt,159,2,1,1.0,1,19,1,"The area features a playground and a garden, centered around the Balboaplein."
Oud-Oost,Shared room,23,1,0,,6,322,0,"The area features educational and creative facilities such as Metis Montessori Lyceum and the gallery Vincent Hall. You will also find specialized resources and recreation at Plastic2Print and Skatepark Oosterpark, which serves as a local hub for skating enthusiasts."
Zuid,Private room,150,1,0,,2,258,0,"The area features retail options including Dirk and HEMA, alongside dining and nightlife at Stadscafé van Mechelen. Legmeerplein serves as a local park, providing a green space for the neighborhood."
Bos en Lommer,Entire home/apt,165,1,0,,1,6,0,The area features a garden.
Centrum-West,Entire home/apt,272,2,0,,1,12,0,"The area features retail options including Albert Heijn, La maison de sophie, Mechanisch Speelgoed, and De Anjelier, alongside the deli Terre Lente. Local services are supported by Kresj Lindengracht."
