neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
De Pijp - Rivierenbuurt,Entire home/apt,275,7,0,,1,41,0,"Marketplace: Albert Cuyp-markt
Vacant: Huis van Iemand Anders
Fitness fitness_centre: TrainMore
Italian restaurant: Pasta e Pizza
Pub: De Sleutelkluis
Japanese restaurant: Tsunarié
Locksmith: Home Couture by Bernie
Optician: Kidzz Eyezz
Gallery: Saravanaa Bhavan

The area reads as tourist-prominent. The specific draw that makes it so is the Albert Cuyp-markt, which is a famous landmark and major attraction."
Centrum-West,Entire home/apt,395,3,0,,6,95,0,"fish fast_food: Haringkar de Gigant
florist: Thejo's Bloemen
artwork: Anne Frank
cheese: Cheese Store
viewpoint: Westertoren
bicycle_rental: Stromma
ticket: Tours & Tickets, Stromma
attraction: Anne Frank
place_of_worship: Westerkerk
gift: Tours & Tickets
kiosk: Tours & Tickets
pancakes restaurant: Pancakes Amsterdam

The area reads as tourist-prominent. The specific draws that make it so are Anne Frank, Pancakes Amsterdam, Westerkerk, Westertoren, and Tours & Tickets."
Zuid,Entire home/apt,175,3,2,1.67,1,0,2,"Asian restaurant: Asian Flavours
Indian restaurant: Swagat
Butcher: Ton van Schaick
Bar: Baut
Garden: None

The area reads as everyday-residential. The specific draws that make it so are the presence of a local butcher and a mix of casual dining options like an Indian restaurant, an Asian restaurant, and a bar, which cater to the daily needs and social habits of local residents rather than serving as a hub for major tourist landmarks."
Noord-West,Entire home/apt,68,14,0,,1,59,0,No places provided. The area cannot be categorized.
De Baarsjes - Oud-West,Private room,78,2,10,8.57,1,290,10,"Doctors: DC Klinieken
Supermarket: Little Plant Pantry
Pizza fast_food: Pizza Amsterdam
Ice_cream: Sotto Zero
Public_bookcase: Teds place

The area reads as everyday-residential. The specific draws that make it so are the inclusion of essential local services such as a doctors clinic and a supermarket, which cater to the daily needs of local residents rather than tourists."
Bos en Lommer,Entire home/apt,240,6,0,,1,155,0,"park: Erasmuspark
garden: Erasmuspark

The area reads as everyday-residential, as the specific draw is Erasmuspark, a local green space primarily serving the surrounding neighborhood."
Bos en Lommer,Entire home/apt,120,2,0,,1,259,0,"school: Tijl Uilenspiegelschool

The area reads as everyday-residential. The presence of a school indicates a neighborhood focused on local families and community infrastructure rather than tourist-oriented landmarks."
Zuid,Private room,149,1,0,,6,271,0,"clothes: G-Star Raw
bubble_tea cafe: Tea Kee
restaurant: Momo
hotel: Hotel Cornelisz, Park Centraal
indonesian restaurant: Srikandi

The area reads as tourist-prominent. This is due to the presence of Hotel Cornelisz and Park Centraal, which serve as primary accommodations for visitors, alongside high-end retail and dining options like G-Star Raw and Momo that cater to a transient, upscale crowd."
Zuid,Private room,416,1,0,,6,76,0,"clothes: G-Star Raw
bubble_tea cafe: Tea Kee
restaurant: Momo
hotel: Hotel Cornelisz, Park Centraal
indonesian restaurant: Srikandi

The area reads as tourist-prominent. This is due to the presence of multiple hotels, specifically Hotel Cornelisz and Park Centraal, which cater to visitors, as well as the concentration of high-end dining and retail options like Momo and G-Star Raw that typically cluster in popular, high-traffic destinations."
Centrum-Oost,Entire home/apt,75,7,1,1.0,22,254,1,"theatre: DeLaMar, Melkweg
hotel: Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, Weber Studios
restaurant: Lux
apartment: Milk
bar: Bar Weber, Weber

The area reads as tourist-prominent. The specific draws that make it so are the presence of multiple hotels (Boutique Hotel View, Hotel Titus, Kooyk Hotel, Weber Hotel, Weber Studios) and major cultural venues (DeLaMar, Melkweg) which cater to visitors and entertainment seekers."
Watergraafsmeer,Entire home/apt,476,2,0,,1,46,0,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as either tourist-prominent or everyday-residential based on the provided information."
De Pijp - Rivierenbuurt,Entire home/apt,105,5,0,,1,8,0,"School: 9e Montessorischool De Scholekster, College ZUYD
Place of worship: Shri Vishnu Mandir
Garden: None

The area reads as everyday-residential. The specific draws that make it so are the presence of multiple schools and a local place of worship, which serve the daily needs of the surrounding community rather than catering to tourists."
Zuid,Entire home/apt,180,4,0,,1,218,0,There are no places listed to categorize. The area does not read as tourist-prominent or everyday-residential because no specific draws were provided.
Centrum-Oost,Entire home/apt,500,3,0,,1,78,0,"French restaurant: Bouchon du Centre
Fitness_centre: Soda
Hotel: The Black Beauty

The area reads as everyday-residential. The specific draws are a local fitness centre and a French restaurant, which cater to the daily needs and dining habits of local residents rather than serving as major tourist landmarks."
Westerpark,Entire home/apt,121,2,0,,1,16,0,"park: Bilderdijkpark
garden: Bilderdijkpark

The area reads as everyday-residential. The specific draw that makes it so is the presence of Bilderdijkpark, a local neighborhood green space serving the daily recreational needs of residents rather than acting as a major tourist landmark."
Centrum-West,Entire home/apt,250,2,0,,1,38,0,"marketplace: Lindenmarkt
argentinian restaurant: Luna
bakery: Saint-Jean
gallery: Kersgallery
sandwich fast_food: Leauf
fast_food: Snackbar Aggie
thai restaurant: Som Tam Thai
greengrocer: Erdim
veterinary: Dierenkliniek de Jordaan
bagel fast_food: Bagelboy
butcher: Louman

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services such as a veterinary clinic, a butcher, a greengrocer, and a traditional neighborhood marketplace, which cater primarily to the daily needs of local residents rather than international tourists."
Centrum-West,Entire home/apt,400,1,1,1.0,1,339,1,"Hotel: Pulitzer

The area reads as tourist-prominent due to the presence of Pulitzer, a high-profile hotel that typically anchors areas frequented by visitors."
Centrum-West,Entire home/apt,396,1,1,1.0,7,329,1,"attraction: de Wallen
social_facility: Leger des Heils
brothel: Rooms belonging to My Red Light Foundation, Casa Rosso
museum: Erotisch Museum, Red Light Secrets
bar: American Bar-bq, Black Tiger Bar, New Castle Bar, Old Sailor, Excalibur
adult_gaming_centre: Casino City, Redlight Casino
erotic: Bananenbar, Erotic Shop
pub: Cafe Pleinzicht
fast_food: Grill-Bar Baby
restaurant: Anco
place_of_worship: The Tabernacle
tattoo: Star Shop
kebab fast_food: Baba Kebab

The area reads as tourist-prominent. The specific draws that make it so are de Wallen, Erotisch Museum, Red Light Secrets, and the high concentration of adult-oriented establishments like Casa Rosso and Bananenbar."
De Baarsjes - Oud-West,Entire home/apt,159,2,1,1.0,1,19,1,"Playground: Balboaplein
Garden: Balboaplein

The area reads as everyday-residential. The specific draw is Balboaplein, which functions as a local neighborhood park and playground serving the immediate community rather than a destination for tourists."
Oud-Oost,Shared room,23,1,0,,6,322,0,"3D_printing_materials: Plastic2Print
skateboard pitch: Skatepark Oosterpark
school: Metis Montessori Lyceum
gallery: Vincent Hall
garden: Skatepark Oosterpark

The area reads as everyday-residential. The specific draws are the Metis Montessori Lyceum and the local recreational facilities like Skatepark Oosterpark, which serve the daily needs of the neighborhood community rather than catering to international tourism."
Zuid,Private room,150,1,0,,2,258,0,"Department store: HEMA
Supermarket: Dirk
Pub: Stadscafé van Mechelen
Park: Legmeerplein

The area reads as everyday-residential. The specific draws that make it so are the presence of a supermarket and a department store, which serve the daily needs of local residents, and a neighborhood park and pub, which function as community gathering spaces rather than major tourist attractions."
Bos en Lommer,Entire home/apt,165,1,0,,1,6,0,No places provided. The area cannot be categorized.
Centrum-West,Entire home/apt,272,2,0,,1,12,0,"kindergarten: Kresj Lindengracht
supermarket: Albert Heijn
clothes: La maison de sophie
toys: Mechanisch Speelgoed
appliance: De Anjelier
deli: Terre Lente

The area reads as everyday-residential. The specific draws that make it so are the presence of a kindergarten and a supermarket, which cater to the daily needs of local families and residents rather than the high-traffic landmarks associated with tourism."
De Baarsjes - Oud-West,Entire home/apt,256,3,0,,1,5,0,"artwork: De Batavier, De droom van een hond
doctors: Huisartsenpraktijk Fijnhout
fast_food: The Burger Maffia, The Burger Mafia

The area reads as everyday-residential. The specific draws that make it so are the presence of a local medical practice (Huisartsenpraktijk Fijnhout) and neighborhood dining options, rather than famous landmarks or major tourist attractions."
Osdorp,Entire home/apt,52,5,0,,1,21,0,"School: De Zwaan (locatie Wilgenlaan)

The area reads as everyday-residential. The specific draw is the presence of a local school, which serves the daily needs of the neighborhood's families rather than catering to tourists."
Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,5,0,,1,324,0,"cafe: Joki
picnic_table: Jōki
hairdresser: Great Club
fitness_centre: Great Club

The area reads as everyday-residential. The specific draws that make it so are the inclusion of a local hairdresser and a fitness centre, which are typical amenities for neighborhood residents rather than tourist-focused landmarks."
Centrum-Oost,Entire home/apt,304,30,0,,1,365,0,"Attraction: Leidseplein, The Bulldog Ex-Police Station
Garden: Kleine-Gartmanplantsoen
Cafe: Cafe in the City, Easy Internet Cafe, Grand Café, Satellite Sportscafe
Guest house: Amsterdam Hostel Leidseplein
Restaurant: Piazzeta Romana, Ron Gastrobar Paris
Bar: NJOY Cocktailbar, Palladium
Curry restaurant: Get Down
Nightclub: Club Candela, Club Up
Chinese restaurant: Yellow River
Artwork: Tegen alle stromen in
Hostel: Amsterdam Hostel Leidseplein
Cannabis: The Bulldog Ex-Police Station
Pancake restaurant: Pancake Corner Restaurant
International cafe: Satellite Sportscafe
Burger fast_food: Burger King

The area reads as tourist-prominent. The specific draws that make it so are Leidseplein, which serves as a major hub for nightlife and entertainment, and The Bulldog Ex-Police Station, a famous landmark that attracts significant visitor traffic."
De Baarsjes - Oud-West,Entire home/apt,150,1,0,,1,44,0,"laundry: Wash-o-matic
alcohol: Sterk

The area reads as everyday-residential. The specific draws are the presence of a local laundry and an alcohol establishment, which serve the routine needs of neighborhood residents rather than catering to visitors at famous landmarks."
Oud-Noord,Entire home/apt,150,3,0,,1,20,0,"pizza fast_food: Elit Pide
bicycle: Tweewielers Joop Harmans

The area reads as everyday-residential. The specific draws that make it so are the presence of a local bicycle shop and a neighborhood pizza fast food establishment, which serve the daily needs of residents rather than catering to tourists."
Centrum-West,Entire home/apt,469,1,0,,2,365,0,"attraction: Amsterdam Exchange Experience, de Wallen
clothes: Port of Call
smartshop: Smart-Zone Smartshop
american bar: Belushi's Amsterdam
museum: Condomerie
nightclub: Winston
hostel: St. Christopher's at The Winston
headshop: Warmoesstraat
erotic: Warmoesstraat
gallery: W139
tattoo: Warmoesstraat
waffle cafe: Metropolitan
cafe: De Bakkerswinkel, Greendayz Coffee

The area reads as tourist-prominent. The specific draws that make it so are the presence of major attractions like the Amsterdam Exchange Experience and de Wallen, alongside high-traffic visitor accommodations and venues such as St. Christopher's at The Winston, Belushi's Amsterdam, and the specialized museum Condomerie."
De Pijp - Rivierenbuurt,Entire home/apt,65,28,0,,1,47,0,"asian bar: Mash
interior_decoration: MerryXmasShop
deli: Dito Deli
jewelry: Byart
coffee_shop cafe: Café Baskèts
carpet: The Weavery
clothes: Penny Lane Vintage
tattoo: Tattoo Friendship
bakery: Craft Coffee & Pastry
garden: (None)

The area reads as everyday-residential. The specific draws that make it so are the inclusion of a local deli, a neighborhood bakery, and specialized small-scale shops like a vintage clothing store and a tattoo parlor, which cater to the daily needs and lifestyle of local residents rather than serving as major tourist landmarks."
