neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Westerpark,Entire home/apt,225,3,4,1.28,1,38,4,"Cartesius Lyceum is located near the green space of Frederik Hendrikplantsoen. Both sites are situated within the same neighborhood.

[tier: mid | anchors: Cartesius Lyceum, Frederik Hendrikplantsoen | character: educational and recreational]"
De Pijp - Rivierenbuurt,Private room,127,2,4,2.5,1,355,4,"Cultuurhuis Diamantslijperij serves as a local arts centre, while Theosophische Vereniging functions as a place of worship nearby.

[tier: mid | anchors: Cultuurhuis Diamantslijperij, Theosophische Vereniging | character: cultural and spiritual]"
Bos en Lommer,Entire home/apt,279,4,0,,1,6,0,"There are no nearby places of the specified types to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Centrum-Oost,Entire home/apt,155,3,5,1.38,1,0,5,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Bijlmer-Oost,Entire home/apt,179,1,5,1.39,1,0,5,"Professor Joop van Stigtpark is a local park that features a playground, a basketball pitch, and a garden. The school Wereldwijs is located in the immediate vicinity of this park.

[tier: premium | anchors: Professor Joop van Stigtpark, Wereldwijs | character: vibrant community space]"
Slotervaart,Private room,49,2,7,1.88,1,86,7,"Herdenkingskerk is a nearby place of worship located close to the artwork known as Raammannetjes and the garden.

[tier: mid | anchors: Herdenkingskerk, Raammannetjes | character: serene cultural site]"
Oud-Oost,Entire home/apt,114,1,5,3.13,2,6,5,"There are no specific locations currently available in the provided list to reference. 

[tier: budget | anchors: none | character: neutral location]"
Centrum-Oost,Private room,60,1,5,1.34,20,0,5,"You can enjoy a meal at Fantasia Trattoria or Grand Café DeLaMar before catching a performance at DeLaMar. These venues are located near Internationaal Theater Amsterdam and the music venue Melkweg.

[tier: premium | anchors: DeLaMar, Internationaal Theater Amsterdam | character: cultural and vibrant]"
De Baarsjes - Oud-West,Entire home/apt,70,2,4,1.54,1,1,4,"Caspar Flickhof is a local park located in the area. 

[tier: mid | anchors: Caspar Flickhof | character: quiet green space]"
Centrum-West,Private room,374,1,3,3.0,2,66,3,"Busstation Elandsgracht is located near the Esso fuel station and the Bluescafé Maloe Melo bar.

[tier: mid | anchors: Bluescafé Maloe Melo, Busstation Elandsgracht, Esso | character: lively urban hub]"
Bijlmer-Centrum,Entire home/apt,188,2,4,2.11,1,363,4,"There are no nearby places available to list in this area.

[tier: budget | anchors: none | character: quiet outdoor space]"
Centrum-Oost,Entire home/apt,75,7,0,,22,265,0,"DeLaMar and Melkweg are prominent cultural venues located near Boutique Hotel View and Weber Hotel. 

[tier: premium | anchors: DeLaMar, Melkweg | character: vibrant cultural hub]"
De Baarsjes - Oud-West,Private room,45,1,6,2.73,2,359,6,"Café Cook is a restaurant located near the Jeruzalemkerk place of worship.

[tier: mid | anchors: Café Cook, Jeruzalemkerk | character: historic urban charm]"
Westerpark,Entire home/apt,125,3,0,,1,0,0,"Staverno is a nearby garden, and Sloepdelen.nl offers boat rental services. Why not is a local artwork located in the area.

[tier: mid | anchors: Sloepdelen.nl, Staverno, Why not | character: scenic waterfront hub]"
Centrum-West,Entire home/apt,225,2,2,1.18,1,5,2,"You can find the hotel The Albus and the restaurant Senses by Lard Bertelsen located in this area. Nearby dining options include Memories of India and Restaurant Shiva.

[tier: premium | anchors: The Albus, Senses by Lard Bertelsen | character: upscale urban hub]"
Centrum-West,Entire home/apt,188,4,4,2.4,1,25,4,"You can find delicious meals at Omelegg and Raïnaraï, or browse for unique items at Mechanisch Speelgoed and Island Bookstore. These establishments are located near the specialized services of Ralph Optiek and De Gouden Schaar. [tier: mid | anchors: Omelegg, Raïnaraï, Mechanisch Speelgoed, Island Bookstore | character: vibrant local hub]"
Oud-Oost,Entire home/apt,214,7,1,1.0,1,50,1,"Amsterdental is a local dentist located near a garden and an outdoor seating area.

[tier: mid | anchors: Amsterdental | character: professional dental care]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,99,4,2,2.0,1,341,2,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Oud-Noord,Entire home/apt,120,7,0,,1,281,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Buitenveldert - Zuidas,Entire home/apt,148,3,0,,1,0,0,"Cheider is a college located in the vicinity of a local playground. 

[tier: mid | anchors: Cheider | character: academic and recreational]"
Watergraafsmeer,Entire home/apt,175,2,2,2.0,1,28,2,"There are no nearby places available to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Pijp - Rivierenbuurt,Entire home/apt,275,7,0,,1,41,0,"Albert Cuyp-markt is a bustling marketplace located near the fitness centre TrainMore and the Italian restaurant Pasta e Pizza. You can also find the locksmith De Sleutelkluis and the optician Kidzz Eyezz in this vibrant neighborhood.

[tier: mid | anchors: Albert Cuyp-markt, TrainMore | character: lively urban hub]"
Centrum-West,Entire home/apt,395,3,0,,6,95,0,"You can visit the historic Westerkerk and Westertoren or enjoy a meal at Pancakes Amsterdam. Nearby options also include the Cheese Store and Haringkar de Gigant for local snacks.

[tier: mid | anchors: Westerkerk, Pancakes Amsterdam, Cheese Store | character: historic city charm]"
Zuid,Entire home/apt,175,3,2,1.67,1,0,2,"Swagat is an indian restaurant located near the asian restaurant Asian Flavours. You can also find the butcher Ton van Schaick and the bar Baut in the immediate vicinity.

[tier: mid | anchors: Swagat, Asian Flavours, Ton van Schaick, Baut | character: vibrant local hub]"
Noord-West,Entire home/apt,68,14,0,,1,59,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
De Baarsjes - Oud-West,Private room,78,2,10,8.57,1,290,10,"You can visit DC Klinieken for medical services or grab a bite at Pizza Amsterdam and Sotto Zero. Teds place and Little Plant Pantry are also located in the immediate vicinity.

[tier: mid | anchors: DC Klinieken, Pizza Amsterdam, Sotto Zero | character: diverse local hub]"
Bos en Lommer,Entire home/apt,240,6,0,,1,155,0,"Erasmuspark is a popular local park located in the neighborhood.

[tier: mid | anchors: Erasmuspark | character: green urban space]"
Bos en Lommer,Entire home/apt,120,2,0,,1,259,0,"Tijl Uilenspiegelschool is located in the immediate vicinity. This area features a garden, a soccer pitch, and a playground near the school.

[tier: mid | anchors: Tijl Uilenspiegelschool | character: quiet local hub]"
Zuid,Private room,149,1,0,,6,271,0,"You can find G-Star Raw and Tea Kee located near the Hotel Cornelisz and Park Centraal. Additional dining options in the area include Momo and Srikandi.

[tier: premium | anchors: Hotel Cornelisz, Park Centraal, Momo | character: upscale urban hub]"
Zuid,Private room,416,1,0,,6,76,0,"You can find G-Star Raw and Tea Kee located near the Hotel Cornelisz and Park Centraal. Srikandi and Momo are also situated in this immediate area.

[tier: premium | anchors: Hotel Cornelisz, Park Centraal | character: upscale urban hub]"
Centrum-Oost,Entire home/apt,75,7,1,1.0,22,254,1,"DeLaMar and Melkweg are prominent cultural venues located near Boutique Hotel View and Hotel Titus.

[tier: premium | anchors: DeLaMar, Melkweg, Boutique Hotel View | character: vibrant cultural hub]"
Watergraafsmeer,Entire home/apt,476,2,0,,1,46,0,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Pijp - Rivierenbuurt,Entire home/apt,105,5,0,,1,8,0,"Shri Vishnu Mandir is located near 9e Montessorischool De Scholekster and College ZUYD. These institutions are situated within close proximity to each other.

[tier: mid | anchors: 9e Montessorischool De Scholekster, College ZUYD, Shri Vishnu Mandir | character: educational and spiritual]"
Zuid,Entire home/apt,180,4,0,,1,218,0,"There are no nearby locations to list based on the provided information.

[tier: budget | anchors: none | character: quiet empty space]"
Centrum-Oost,Entire home/apt,500,3,0,,1,78,0,"Bouchon du Centre is a popular french restaurant located near the hotel known as The Black Beauty. These establishments are situated in the vicinity of the common and the garden, with Soda serving as a nearby fitness_centre.

[tier: premium | anchors: Bouchon du Centre, The Black Beauty, Soda | character: sophisticated urban charm]"
Westerpark,Entire home/apt,121,2,0,,1,16,0,"Bilderdijkpark is a local green space located in the heart of the neighborhood. This park offers a quiet garden area for residents to enjoy.

[tier: mid | anchors: Bilderdijkpark | character: peaceful urban oasis]"
Centrum-West,Entire home/apt,250,2,0,,1,38,0,"Lindenmarkt is a popular local marketplace located near the artisanal bakery Leauf. You can also find the Argentinian restaurant Louman and the gallery Kersgallery in this vibrant neighborhood. [tier: mid | anchors: Lindenmarkt, Leauf, Louman, Kersgallery | character: vibrant local hub]"
Centrum-West,Entire home/apt,400,1,1,1.0,1,339,1,"Pulitzer is a hotel located in the heart of the city. It offers luxurious accommodations and proximity to major cultural landmarks.

[tier: premium | anchors: Pulitzer | character: elegant historic stay]"
Centrum-West,Entire home/apt,396,1,1,1.0,7,329,1,"Red Light Secrets and Erotisch Museum are located in the historic area of de Wallen. Nearby venues include the American Bar-bq and the Black Tiger Bar.

[tier: mid | anchors: Red Light Secrets, Erotisch Museum, de Wallen | character: historic adult district]"
De Baarsjes - Oud-West,Entire home/apt,159,2,1,1.0,1,19,1,"Balboaplein features a playground and a garden for visitors to enjoy. 

[tier: mid | anchors: Balboaplein | character: quiet urban retreat]"
Oud-Oost,Shared room,23,1,0,,6,322,0,"Metis Montessori Lyceum is located near Skatepark Oosterpark and Vincent Hall. Plastic2Print is also situated in this vicinity.

[tier: mid | anchors: Metis Montessori Lyceum, Skatepark Oosterpark | character: educational and active]"
Zuid,Private room,150,1,0,,2,258,0,"You can visit the supermarket Dirk or the department store HEMA nearby. The park Legmeerplein and the pub Stadscafé van Mechelen are also located in the area.

[tier: mid | anchors: Dirk, HEMA, Legmeerplein, Stadscafé van Mechelen | character: convenient local hub]"
Bos en Lommer,Entire home/apt,165,1,0,,1,6,0,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Entire home/apt,272,2,0,,1,12,0,"Kresj Lindengracht is a local kindergarten situated near the supermarket Albert Heijn. You can also find clothes at La maison de sophie, toys at Mechanisch Speelgoed, appliances at De Anjelier, and deli items at Terre Lente. [tier: mid | anchors: Albert Heijn, Kresj Lindengracht | character: local urban hub]"
De Baarsjes - Oud-West,Entire home/apt,256,3,0,,1,5,0,"Huisartsenpraktijk Fijnhout is located near the artwork De Batavier and De droom van een hond. You can also find fast food options at The Burger Maffia and The Burger Mafia. [tier: mid | anchors: Huisartsenpraktijk Fijnhout, The Burger Maffia | character: local urban hub]"
Osdorp,Entire home/apt,52,5,0,,1,21,0,"De Zwaan (locatie Wilgenlaan) is a school located in the immediate vicinity.

[tier: mid | anchors: De Zwaan (locatie Wilgenlaan) | character: educational community hub]"
Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,5,0,,1,324,0,"Great Club is a fitness centre located near the cafe Joki and the picnic_table Jōki. You can also find a hairdresser nearby.

[tier: mid | anchors: Great Club, Joki, Jōki | character: active local hub]"
Centrum-Oost,Entire home/apt,304,30,0,,1,365,0,"Leidseplein is a vibrant square located near the green space of Kleine-Gartmanplantsoen. Visitors can dine at Ron Gastrobar Paris or enjoy a drink at NJOY Cocktailbar.

[tier: premium | anchors: Leidseplein, Ron Gastrobar Paris, NJOY Cocktailbar | character: vibrant city center]"
De Baarsjes - Oud-West,Entire home/apt,150,1,0,,1,44,0,"You can find Wash-o-matic for your laundry needs and Sterk for alcohol nearby.
[tier: mid | anchors: Sterk, Wash-o-matic | character: convenient local services]"
Oud-Noord,Entire home/apt,150,3,0,,1,20,0,"Elit Pide is a nearby pizza fast_food restaurant, and Tweewielers Joop Harmans is a local bicycle shop. [tier: mid | anchors: Elit Pide, Tweewielers Joop Harmans | character: local urban services]"
Centrum-West,Entire home/apt,469,1,0,,2,365,0,"You can visit the Amsterdam Exchange Experience or explore the nearby de Wallen area. These locations are situated close to the vibrant Warmoesstraat and the popular Winston nightclub.

[tier: mid | anchors: Amsterdam Exchange Experience, de Wallen, Warmoesstraat, Winston | character: lively urban hub]"
De Pijp - Rivierenbuurt,Entire home/apt,65,28,0,,1,47,0,"You can find Craft Coffee & Pastry and Dito Deli located right next to each other in the neighborhood. Nearby shops like Penny Lane Vintage and The Weavery offer unique goods for visitors to explore.

[tier: mid | anchors: Craft Coffee & Pastry, Dito Deli, Penny Lane Vintage, The Weavery | character: vibrant local hub]"
De Pijp - Rivierenbuurt,Entire home/apt,120,20,0,,1,365,0,"You can find fresh treats at Remko's brood & taartjes and enjoy a meal at Waroeng Bamboe. Nearby options also include the boutique Yvon and the outdoor shop Carl Denig Pre-Owned.

[tier: premium | anchors: Remko's brood & taartjes, Waroeng Bamboe, Yvon, Carl Denig Pre-Owned | character: diverse local hub]"
