index,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,surroundings_summary
1437,,Zuid,52.347,4.85955,Entire home/apt,75,3,8,0.12,1,0,0,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
1397,,Zuid,52.3497,4.84631,Entire home/apt,109,2,73,1.05,1,360,6,holland,"School: Tobiasschool

The area reads as everyday-residential, as the presence of a school indicates a neighborhood focused on local community and family life rather than tourism."
1393,,Centrum-West,52.37617,4.87846,Entire home/apt,200,4,29,0.42,1,0,0,holland,"Place types: playground (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
1385,,Westerpark,52.38181,4.87683,Entire home/apt,135,3,39,0.58,1,2,2,holland,"Place types: garden (1)

Area reading: everyday-residential. There are no specific draws listed to indicate a tourist-prominent area."
1660,,Oud-Noord,52.39461,4.91771,Entire home/apt,125,3,10,1.23,1,9,7,holland,"park: Noorderpark

The area reads as everyday-residential, as the primary draw is Noorderpark, a local green space serving the surrounding neighborhood."
1654,,Centrum-West,52.37966,4.88974,Private room,131,2,42,0.88,2,0,6,holland,"Public bookcase: (none)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
1577,,De Baarsjes - Oud-West,52.37178,4.85301,Private room,47,2,205,3.86,2,22,23,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
1555,,Watergraafsmeer,52.35631,4.93949,Entire home/apt,250,3,3,0.08,1,53,0,holland,No places provided. The area cannot be categorized.
1521,,Bos en Lommer,52.37732,4.86135,Entire home/apt,200,3,58,0.88,1,0,0,holland,There are no places listed to categorize. The area cannot be assessed as either tourist-prominent or everyday-residential.
1514,,Oostelijk Havengebied - Indische Buurt,52.3652,4.93744,Entire home/apt,79,5,8,0.15,1,0,0,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as either tourist-prominent or everyday-residential based on the provided information."
1346,,De Pijp - Rivierenbuurt,52.35277,4.90114,Entire home/apt,200,3,32,0.48,1,0,0,holland,No places were provided to categorize. The area cannot be assessed.
5332,,Oud-Noord,52.38134,4.91465,Entire home/apt,120,7,0,,1,281,0,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
5319,,Oostelijk Havengebied - Indische Buurt,52.36229,4.94239,Entire home/apt,99,4,2,2.0,1,341,2,holland,No places provided.
1804,,Slotervaart,52.34927,4.83232,Entire home/apt,335,4,35,0.57,1,358,1,holland,"park: Staalmanpark

The area reads as everyday-residential. The specific draw is Staalmanpark, which serves as a local recreational space for the surrounding neighborhood rather than a destination for tourists."
1771,,Oud-Noord,52.38535,4.91641,Private room,72,1,224,3.58,1,75,19,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
1704,,Westerpark,52.37767,4.87275,Entire home/apt,206,2,30,0.47,1,0,5,holland,There are no places to list. The area does not read as tourist-prominent or everyday-residential.
1679,,De Pijp - Rivierenbuurt,52.34517,4.90242,Private room,86,2,106,2.13,1,296,5,holland,No places provided. The area cannot be categorized.
1964,,Westerpark,52.38579,4.87923,Entire home/apt,225,3,14,0.31,1,0,0,holland,"park: Westerpark

The area reads as everyday-residential, as the draw is Westerpark, a local green space primarily serving the recreational needs of nearby residents."
1946,,De Baarsjes - Oud-West,52.36747,4.85006,Entire home/apt,136,2,40,0.95,1,0,4,holland,"park: Rembrandtpark

The area reads as everyday-residential, as the primary draw is Rembrandtpark, a local green space used primarily by residents for recreation and leisure rather than a destination for international tourists."
1924,,Zuid,52.35416,4.87901,Entire home/apt,260,4,7,0.22,1,0,0,holland,No places provided. The area cannot be categorized.
1853,,Noord-West,52.41717,4.89798,Private room,54,1,133,2.29,1,20,8,holland,"Place types: picnic_table (1)

Area classification: everyday-residential. The area contains no specific draws or landmarks."
5241,,De Baarsjes - Oud-West,52.36655,4.86362,Entire home/apt,70,2,4,1.54,1,1,4,holland,"park: Caspar Flickhof

The area reads as everyday-residential. The specific draw is the local park, which serves as a neighborhood green space rather than a famous landmark or major tourist attraction."
1288,,Zuid,52.34255,4.84597,Private room,85,2,15,0.33,5,125,0,holland,"Hotel: Hotel Jansen

The area reads as everyday-residential, as it lacks famous landmarks or major tourist attractions."
1285,,Buitenveldert - Zuidas,52.34236,4.8781,Entire home/apt,225,4,9,0.13,1,0,0,holland,"Park: Beatrixpark

The area reads as everyday-residential, as the draw is Beatrixpark, a local green space primarily serving the surrounding neighborhood rather than being a major tourist landmark."
2141,,Centrum-West,52.38304,4.88376,Private room,130,3,22,0.48,1,1,0,holland,"tea: Formocha

The area reads as everyday-residential, as it lacks famous landmarks or major tourist attractions, with the draw being a local business serving the immediate community."
2123,,Centrum-Oost,52.37455,4.92243,Entire home/apt,190,4,10,0.23,1,0,0,holland,"Place types: soccer pitch (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
2089,,Oud-Noord,52.39898,4.90643,Private room,103,2,120,2.57,1,242,4,holland,"Apartment: Aparthotel North

The area reads as everyday-residential, as the only draw is Aparthotel North."
2055,,Buitenveldert - Zuidas,52.33797,4.86804,Entire home/apt,166,3,15,0.33,1,56,0,holland,"fitness_centre: Trainmore

The area reads as everyday-residential. The specific draw is the presence of a local fitness centre, which serves the daily health and wellness needs of neighborhood residents rather than catering to visitors or tourists."
2041,,Oud-Noord,52.38474,4.90903,Entire home/apt,225,3,19,0.34,1,0,1,holland,"No nearby places were provided in the list. Therefore, the area cannot be categorized as tourist-prominent or everyday-residential."
1971,,Oostelijk Havengebied - Indische Buurt,52.37278,4.9471,Entire home/apt,134,3,34,0.6,1,0,0,holland,"marina: Jachthaven Piet Hein

The area reads as everyday-residential. The specific draw is the local boating infrastructure provided by Jachthaven Piet Hein, which serves the recreational needs of the immediate community rather than acting as a major tourist landmark."
2277,,Buitenveldert - Zuidas,52.32872,4.85766,Private room,70,3,146,2.89,1,19,11,holland,"Tennis sports_centre: Tennispark Buitenveldert

The area reads as everyday-residential. The specific draw is Tennispark Buitenveldert, which serves as a local recreational facility for the surrounding community."
2223,,Oostelijk Havengebied - Indische Buurt,52.37227,4.94747,Entire home/apt,140,3,5,0.09,1,0,0,holland,"Marina: Jachthaven Piet Hein

The area reads as everyday-residential. The specific draw is Jachthaven Piet Hein, which functions as a local recreational facility for boat owners rather than a major tourist attraction."
2182,,Geuzenveld - Slotermeer,52.38436,4.83226,Entire home/apt,184,4,11,0.21,1,0,0,holland,"Place types: playground (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
5103,,Bos en Lommer,52.38223,4.84905,Entire home/apt,44,3,1,0.24,1,59,1,holland,"School: Multatulischool

The area reads as everyday-residential, as the presence of a local school serves the daily needs of the neighborhood residents."
5093,,Oud-Oost,52.36015,4.928,Entire home/apt,195,7,0,,1,95,0,holland,There are no places to list. The area does not read as tourist-prominent or everyday-residential.
5086,,Geuzenveld - Slotermeer,52.382801,4.837267,Entire home/apt,150,6,0,,1,0,0,holland,"Place types: apartment (1)

Area classification: everyday-residential. The area is defined by the presence of an apartment, indicating a focus on housing rather than tourist-oriented landmarks or attractions."
2355,,Bos en Lommer,52.3782,4.86125,Entire home/apt,95,2,27,0.62,1,0,4,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided input."
2340,,De Baarsjes - Oud-West,52.372,4.84921,Entire home/apt,99,1,29,0.67,1,0,0,holland,No places provided. The area cannot be categorized.
1213,,Slotervaart,52.3654,4.84906,Entire home/apt,120,5,23,0.34,1,9,0,holland,"park: Rembrandtpark

The area reads as everyday-residential, as the primary draw is Rembrandtpark, which serves as a local recreational space for neighborhood residents rather than a major tourist landmark."
1204,,Zuid,52.35222,4.86182,Entire home/apt,345,3,44,0.61,1,28,1,holland,"The area does not contain enough information to determine its character, as no places were provided to evaluate."
1197,,De Pijp - Rivierenbuurt,52.347,4.90146,Private room,77,2,180,2.63,1,0,0,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as tourist-prominent or everyday-residential."
1168,,Westerpark,52.38385,4.87759,Private room,113,1,416,5.66,1,363,7,holland,"Place types: picnic_table (1)

Area classification: everyday-residential. The area contains no specific draws or landmarks."
1155,,Centrum-Oost,52.37218,4.90604,Entire home/apt,325,2,68,1.15,1,201,4,holland,"attraction: Montelbaanstoren

The area reads as tourist-prominent due to the presence of the Montelbaanstoren, a historic landmark and famous tower that draws visitors interested in the city's heritage."
1151,,De Pijp - Rivierenbuurt,52.34408,4.91061,Entire home/apt,120,3,22,0.44,1,0,0,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
1143,,Centrum-West,52.37274,4.88085,Private room,66,3,164,2.61,1,266,3,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential based on the provided information."
2397,,Zuid,52.3549,4.87937,Entire home/apt,325,2,24,0.57,1,201,4,holland,"No places were provided in the list, so no nearby places can be named. The area cannot be categorized as tourist-prominent or everyday-residential."
2390,,De Baarsjes - Oud-West,52.37035,4.84786,Entire home/apt,250,1,1,0.02,1,89,0,holland,"Place types: playground (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions nearby."
2380,,Noord-Oost,52.39573,4.94277,Entire home/apt,150,15,2,0.04,1,10,1,holland,"park: Baanakkerspark

The area reads as everyday-residential. The specific draw is Baanakkerspark, which serves as a local recreational space for the surrounding neighborhood."
2366,,Oud-Noord,52.40173,4.90238,Private room,90,2,39,0.86,1,230,1,holland,"Place types: soccer pitch (1)

Area reading: everyday-residential. The area lacks famous landmarks or attractions, as no specific draws are present."
5214,,Centrum-Oost,52.36937,4.91548,Entire home/apt,155,3,5,1.38,1,0,5,holland,"Place types: playground (1)

The area reads as everyday-residential, as there are no famous landmarks or attractions listed."
